scaffold00015|napA|45171_49345,5.20197
scaffold00046|napA|20848_24779,4.19314
scaffold00053|napA|41792_46470,4.93228
scaffold00092|napA|14478_17098,5.10867
scaffold00107|napA|0_3422,7.53502
scaffold00109|napA|11818_16364,19.5343
scaffold00123|napA|0_3581,5.05248
scaffold00144|napA|2585_5460,9.12556
scaffold00163|napA|22523_24078,2.94605
scaffold00184|napA|11298_15178,4.01344
scaffold00221|napA|14531_18600,5.05125
scaffold00223|napA|8736_13432,3.51495
scaffold00289|napA|0_1510,25.5491
scaffold00363|napA|2988_6376,9.62597
scaffold00392|napA|10810_13913,4.37805
scaffold00393|napA|0_2516,3.86176
scaffold00445|napA|12682_14510,1.70293
scaffold00454|napA|11485_14368,4.69173
scaffold00560|napA|636_4702,5.25578
scaffold00588|napA|10171_12596,8.06716
scaffold00700|napA|1423_4715,62.4564
scaffold00785|napA|7519_10510,2.78932
scaffold00865|napA|0_3615,6.4354
scaffold00882|napA|5589_9364,5.76135
scaffold00955|napA|3367_7889,2.15089
scaffold00958|napA|6325_9416,2.34301
scaffold01153|napA|0_2558,2.66947
scaffold01213|napA|3577_6748,44.3975
scaffold01238|napA|0_3610,9.52881
scaffold01304|napA|4362_7944,14.9352
scaffold01325|napA|0_2157,1.83264
scaffold01609|napA|1015_5198,5.3803
scaffold01751|napA|0_3678,3.18831
scaffold01909|napA|0_3724,6.88249
scaffold01953|napA|4104_6308,146.867
scaffold01965|napA|0_2487,145.523
scaffold02028|napA|2125_6164,10.743
scaffold02094|napA|2755_6045,3.96008
scaffold02166|napA|0_2607,3.06415
scaffold02249|napA|1785_5740,3.39578
scaffold02345|napA|0_3856,4.39133
scaffold02365|napA|776_4815,8.81235
scaffold02505|napA|994_3554,18.2649
scaffold02969|napA|3457_4859,8.59587
scaffold03077|napA|0_2917,4.61674
scaffold03267|napA|0_2396,2.21779
scaffold03339|napA|0_3407,2.35139
scaffold03468|napA|2474_4414,3.28235
scaffold03519|napA|0_2586,5.35891
scaffold03650|napA|230_4167,8.06091
scaffold03701|napA|0_3121,3.10534
scaffold06078|napA|0_3058,2.5734
scaffold06110|napA|0_2164,157.283
scaffold06355|napA|0_1352,4.83353
scaffold06474|napA|638_2936,3.26004
scaffold06847|napA|0_2833,10.8984
scaffold07266|napA|0_2583,25.1534
scaffold07338|napA|624_2700,2.20064
scaffold07634|napA|0_2628,12.735
scaffold08122|napA|0_2518,8.91588
scaffold08303|napA|152_2478,12.2318
scaffold09012|napA|0_2336,4.58503
scaffold09307|napA|0_1291,2.95289
scaffold09685|napA|0_2213,1.98413
scaffold09893|napA|11_2174,4.07644
scaffold10001|napA|383_2158,10.1828
scaffold103968|napA|0_412,3.54033
scaffold105890|napA|0_408,1.19171
scaffold106171|napA|0_407,3.11773
scaffold106685|napA|0_406,2.16151
scaffold107298|napA|0_405,1.52266
scaffold10872|napA|0_2029,2.82914
scaffold109474|napA|0_400,2.66839
scaffold10993|napA|0_2012,6.16495
scaffold11515|napA|0_1946,2.78565
scaffold115609|napA|0_388,2.62886
scaffold118013|napA|0_383,0.929048
scaffold118341|napA|0_383,1.42454
scaffold120275|napA|0_379,1.47091
scaffold120813|napA|0_378,0.721717
scaffold121698|napA|0_377,0.912411
scaffold12230|napA|0_1862,2.37742
scaffold127366|napA|0_367,3.91097
scaffold12844|napA|337_1796,2.02844
scaffold128626|napA|0_365,1.65748
scaffold129526|napA|0_363,3.16989
scaffold13340|napA|0_1745,9.02164
scaffold134863|napA|0_355,1.1362
scaffold134979|napA|0_355,5.11291
scaffold13646|napA|0_1717,3.63307
scaffold13647|napA|0_1717,6.10107
scaffold139040|napA|0_349,1.83567
scaffold13945|napA|0_1689,1.80812
scaffold140489|napA|0_347,2.42752
scaffold14427|napA|0_1646,2.31564
scaffold146622|napA|0_339,0.629994
scaffold148529|napA|0_336,3.56662
scaffold149290|napA|0_335,1.41675
scaffold150031|napA|0_335,1.34591
scaffold15172|napA|0_1586,8.09059
scaffold15281|napA|0_1577,1.76397
scaffold15353|napA|248_1572,12.0355
scaffold15455|napA|0_1564,5.05589
scaffold155733|napA|0_328,2.93034
scaffold156547|napA|0_327,1.45152
scaffold158118|napA|0_325,3.06701
scaffold168555|napA|0_313,1.06166
scaffold170544|napA|0_311,1.10667
scaffold17151|napA|0_1449,2.03428
scaffold176601|napA|0_305,1.79005
scaffold176826|napA|0_305,0.85611
scaffold179656|napA|0_302,1.33627
scaffold180841|napA|0_301,1.89278
scaffold186485|napA|0_296,1.16294
scaffold188405|napA|0_294,1.37275
scaffold18964|napA|0_1342,1.24386
scaffold190578|napA|0_292,22.9687
scaffold192123|napA|0_291,1.42774
scaffold195804|napA|0_288,1.03048
scaffold195851|napA|0_288,2.14339
scaffold196285|napA|0_287,1.98543
scaffold198765|napA|0_285,0.999708
scaffold200749|napA|0_284,0.627025
scaffold201413|napA|0_283,1.13265
scaffold204735|napA|0_281,1.47874
scaffold207510|napA|0_278,2.3916
scaffold210934|napA|0_276,1.54864
scaffold211602|napA|0_275,0.518097
scaffold213048|napA|0_274,1.90665
scaffold213833|napA|0_274,1.21332
scaffold215133|napA|0_273,2.56604
scaffold22284|napA|0_1189,4.28186
scaffold223412|napA|0_267,1.55656
scaffold22939|napA|0_1164,4.03823
scaffold234979|napA|0_260,1.41593
scaffold241115|napA|0_256,1.1134
scaffold243144|napA|0_255,1.30408
scaffold243146|napA|0_255,1.72325
scaffold243431|napA|0_255,1.35066
scaffold244314|napA|0_255,0.605466
scaffold24572|napA|0_1105,4.71481
scaffold248008|napA|0_253,2.20637
scaffold25162|napA|0_1085,2.49912
scaffold251701|napA|0_251,2.79185
scaffold25272|napA|0_1081,11.556
scaffold253611|napA|0_250,0.807663
scaffold25560|napA|0_1071,1.7579
scaffold25617|napA|0_1069,2.38148
scaffold26028|napA|0_1057,3.0919
scaffold262947|napA|0_245,2.61809
scaffold263093|napA|0_245,0.969662
scaffold26914|napA|0_1031,4.76641
scaffold28414|napA|0_989,14.9071
scaffold29226|napA|0_968,1.08879
scaffold29445|napA|0_963,2.45943
scaffold29523|napA|0_961,2.31669
scaffold30216|napA|0_944,2.62189
scaffold30890|napA|0_929,2.44756
scaffold31408|napA|0_918,1.16106
scaffold34329|napA|0_860,2.17593
scaffold35415|napA|0_841,3.28138
scaffold36192|napA|0_828,2.87522
scaffold36211|napA|0_827,2.43472
scaffold38198|napA|0_796,1.50292
scaffold39132|napA|0_782,4.65016
scaffold39608|napA|0_775,3.6529
scaffold39756|napA|0_773,1.70093
scaffold41432|napA|0_750,1.94269
scaffold42772|napA|0_733,1.27672
scaffold45212|napA|0_705,1.84842
scaffold45931|napA|0_697,3.46738
scaffold49201|napA|0_664,2.31958
scaffold49894|napA|0_658,0.972319
scaffold50466|napA|0_652,2.07159
scaffold51118|napA|0_646,1.90745
scaffold52116|napA|0_638,6.09137
scaffold52358|napA|0_636,2.08653
scaffold52665|napA|0_633,2.22746
scaffold53761|napA|0_624,3.34199
scaffold55212|napA|0_612,1.83934
scaffold57026|napA|0_599,2.37389
scaffold59273|napA|0_584,2.29293
scaffold59917|napA|0_579,1.88296
scaffold60566|napA|0_575,1.81364
scaffold60807|napA|0_574,2.68392
scaffold61204|napA|0_571,2.24145
scaffold61660|napA|0_569,2.93664
scaffold62005|napA|0_566,1.17252
scaffold62734|napA|0_562,2.48828
scaffold64175|napA|0_554,3.5725
scaffold64317|napA|0_553,10.2654
scaffold64858|napA|0_550,6.07655
scaffold65832|napA|0_545,3.87081
scaffold67270|napA|0_537,5.76045
scaffold69956|napA|0_524,0.859532
scaffold71802|napA|0_515,0.874583
scaffold71936|napA|0_515,3.03802
scaffold72172|napA|0_514,2.95171
scaffold72263|napA|0_513,3.23473
scaffold72804|napA|0_511,2.11082
scaffold72925|napA|0_510,1.76635
scaffold74366|napA|0_504,1.99909
scaffold76717|napA|0_494,1.05581
scaffold78375|napA|0_488,4.88256
scaffold80695|napA|0_480,1.08667
scaffold80904|napA|0_479,4.62801
scaffold81029|napA|0_478,1.36403
scaffold82766|napA|0_472,24.8151
scaffold82829|napA|0_472,4.09399
scaffold83716|napA|0_469,1.33971
scaffold83740|napA|0_469,1.66832
