scaffold00015|napA|45171_49345,1.19208
scaffold00046|napA|20848_24779,0.582929
scaffold00053|napA|41792_46470,2.14123
scaffold00092|napA|14478_17098,1.34958
scaffold00107|napA|0_3422,3.09957
scaffold00109|napA|11818_16364,11.6364
scaffold00123|napA|0_3581,8.8126
scaffold00144|napA|2585_5460,2.4369
scaffold00163|napA|22523_24078,2.48508
scaffold00184|napA|11298_15178,0.438726
scaffold00221|napA|14531_18600,4.21561
scaffold00223|napA|8736_13432,0.829509
scaffold00289|napA|0_1510,0.650642
scaffold00363|napA|2988_6376,1.89387
scaffold00392|napA|10810_13913,1.4876
scaffold00393|napA|0_2516,0.442436
scaffold00445|napA|12682_14510,0.107479
scaffold00454|napA|11485_14368,0.885749
scaffold00560|napA|636_4702,1.6585
scaffold00588|napA|10171_12596,0.540054
scaffold00700|napA|1423_4715,5.3203
scaffold00785|napA|7519_10510,0.547279
scaffold00865|napA|0_3615,4.02073
scaffold00882|napA|5589_9364,6.49516
scaffold00955|napA|3367_7889,0.579116
scaffold00958|napA|6325_9416,0.55075
scaffold01153|napA|0_2558,1.48469
scaffold01213|napA|3577_6748,0.392314
scaffold01238|napA|0_3610,163.591
scaffold01304|napA|4362_7944,0.584905
scaffold01325|napA|0_2157,0.971496
scaffold01609|napA|1015_5198,1.18951
scaffold01751|napA|0_3678,0.249215
scaffold01909|napA|0_3724,12.131
scaffold01953|napA|4104_6308,9.80482
scaffold01965|napA|0_2487,5.96358
scaffold02028|napA|2125_6164,1.70201
scaffold02094|napA|2755_6045,1.60203
scaffold02166|napA|0_2607,2.09726
scaffold02249|napA|1785_5740,1.24983
scaffold02345|napA|0_3856,1.72338
scaffold02365|napA|776_4815,1.74254
scaffold02505|napA|994_3554,1.95673
scaffold02969|napA|3457_4859,0.817598
scaffold03077|napA|0_2917,7.76656
scaffold03267|napA|0_2396,1.96774
scaffold03339|napA|0_3407,5.5154
scaffold03468|napA|2474_4414,0
scaffold03519|napA|0_2586,4.3552
scaffold03650|napA|230_4167,1.03936
scaffold03701|napA|0_3121,2.12937
scaffold06078|napA|0_3058,27.792
scaffold06110|napA|0_2164,0.998613
scaffold06355|napA|0_1352,0.532939
scaffold06474|napA|638_2936,4.81577
scaffold06847|napA|0_2833,19.1949
scaffold07266|napA|0_2583,0.671784
scaffold07338|napA|624_2700,0.189266
scaffold07634|napA|0_2628,1.58217
scaffold08122|napA|0_2518,13.0285
scaffold08303|napA|152_2478,47.634
scaffold09012|napA|0_2336,1.30349
scaffold09307|napA|0_1291,39.8816
scaffold09685|napA|0_2213,0.088772
scaffold09893|napA|11_2174,0.983938
scaffold10001|napA|383_2158,0.442759
scaffold103968|napA|0_412,2.30922
scaffold105890|napA|0_408,1.60822
scaffold106171|napA|0_407,1.45096
scaffold106685|napA|0_406,0.565657
scaffold107298|napA|0_405,0.324033
scaffold10872|napA|0_2029,0.484131
scaffold109474|napA|0_400,0
scaffold10993|napA|0_2012,5.0938
scaffold11515|napA|0_1946,1.83407
scaffold115609|napA|0_388,2.0296
scaffold118013|napA|0_383,0
scaffold118341|napA|0_383,0.428368
scaffold120275|napA|0_379,0.432901
scaffold120813|napA|0_378,0.868098
scaffold121698|napA|0_377,0.174081
scaffold12230|napA|0_1862,0.422061
scaffold127366|napA|0_367,0.536513
scaffold12844|napA|337_1796,0.20202
scaffold128626|napA|0_365,0.359641
scaffold129526|napA|0_363,0.904069
scaffold13340|napA|0_1745,0.825688
scaffold134863|napA|0_355,3.8829
scaffold134979|napA|0_355,1.20185
scaffold13646|napA|0_1717,0.190718
scaffold13647|napA|0_1717,0.30515
scaffold139040|napA|0_349,3.38558
scaffold13945|napA|0_1689,0.562258
scaffold140489|napA|0_347,0.7567
scaffold14427|napA|0_1646,0.47748
scaffold146622|napA|0_339,4.26036
scaffold148529|napA|0_336,4.88467
scaffold149290|napA|0_335,0.391944
scaffold150031|napA|0_335,7.6429
scaffold15172|napA|0_1586,1.69315
scaffold15281|napA|0_1577,12.8126
scaffold15353|napA|248_1572,1.08844
scaffold15455|napA|0_1564,0.921306
scaffold155733|napA|0_328,0
scaffold156547|napA|0_327,1.20469
scaffold158118|napA|0_325,2.12121
scaffold168555|napA|0_313,0.629371
scaffold170544|napA|0_311,0.211144
scaffold17151|napA|0_1449,1.80814
scaffold176601|napA|0_305,1.29187
scaffold176826|napA|0_305,0.215311
scaffold179656|napA|0_302,5.21897
scaffold180841|napA|0_301,0
scaffold186485|napA|0_296,1.33128
scaffold188405|napA|0_294,0.446789
scaffold18964|napA|0_1342,0.195241
scaffold190578|napA|0_292,0.674789
scaffold192123|napA|0_291,3.61129
scaffold195804|napA|0_288,0.570162
scaffold195851|napA|0_288,1.36839
scaffold196285|napA|0_287,0.915449
scaffold198765|napA|0_285,0
scaffold200749|napA|0_284,1.38773
scaffold201413|napA|0_283,5.10639
scaffold204735|napA|0_281,0.701299
scaffold207510|napA|0_278,0.118149
scaffold210934|napA|0_276,2.26116
scaffold211602|napA|0_275,0
scaffold213048|napA|0_274,0.359641
scaffold213833|napA|0_274,0.23976
scaffold215133|napA|0_273,0
scaffold22284|napA|0_1189,72.8375
scaffold223412|napA|0_267,0.123035
scaffold22939|napA|0_1164,0.70351
scaffold234979|napA|0_260,0.12636
scaffold241115|napA|0_256,0
scaffold243144|napA|0_255,0
scaffold243146|napA|0_255,0.257695
scaffold243431|napA|0_255,0
scaffold244314|napA|0_255,0.51539
scaffold24572|napA|0_1105,6.69961
scaffold248008|napA|0_253,139.091
scaffold25162|napA|0_1085,3.92486
scaffold251701|napA|0_251,4.18909
scaffold25272|napA|0_1081,17.2121
scaffold253611|napA|0_250,5.52026
scaffold25560|napA|0_1071,0.672897
scaffold25617|napA|0_1069,0.490296
scaffold26028|napA|0_1057,3.16116
scaffold262947|napA|0_245,0.804769
scaffold263093|napA|0_245,1.47541
scaffold26914|napA|0_1031,5.24272
scaffold28414|napA|0_989,16.0324
scaffold29226|napA|0_968,0
scaffold29445|napA|0_963,0.612361
scaffold29523|napA|0_961,2.96591
scaffold30216|napA|0_944,4.75465
scaffold30890|napA|0_929,0.141066
scaffold31408|napA|0_918,0.142758
scaffold34329|napA|0_860,1.21918
scaffold35415|napA|0_841,2.22078
scaffold36192|napA|0_828,0.554029
scaffold36211|napA|0_827,1.38675
scaffold38198|napA|0_796,0.0823328
scaffold39132|napA|0_782,0.586661
scaffold39608|napA|0_775,0.718816
scaffold39756|napA|0_773,5.04475
scaffold41432|napA|0_750,0
scaffold42772|napA|0_733,0.402385
scaffold45212|napA|0_705,0.371901
scaffold45931|napA|0_697,0
scaffold49201|napA|0_664,2.17195
scaffold49894|napA|0_658,2.88917
scaffold50466|napA|0_652,2.31253
scaffold51118|napA|0_646,2.33404
scaffold52116|napA|0_638,6.06251
scaffold52358|napA|0_636,9.84396
scaffold52665|napA|0_633,2.74453
scaffold53761|napA|0_624,9.08799
scaffold55212|napA|0_612,0.428508
scaffold57026|napA|0_599,3.11949
scaffold59273|napA|0_584,1.06658
scaffold59917|napA|0_579,0.736081
scaffold60566|napA|0_575,1.82452
scaffold60807|napA|0_574,4.16944
scaffold61204|napA|0_571,0.688995
scaffold61660|napA|0_569,0.115237
scaffold62005|napA|0_566,1.27434
scaffold62734|napA|0_562,13.3009
scaffold64175|napA|0_554,0.355088
scaffold64317|napA|0_553,0.118577
scaffold64858|napA|0_550,0.536513
scaffold65832|napA|0_545,5.89572
scaffold67270|napA|0_537,12.578
scaffold69956|napA|0_524,0.125152
scaffold71802|napA|0_515,0.382031
scaffold71936|napA|0_515,0.636718
scaffold72172|napA|0_514,10.3987
scaffold72263|napA|0_513,1.72585
scaffold72804|napA|0_511,1.41177
scaffold72925|napA|0_510,1.41454
scaffold74366|napA|0_504,0.975963
scaffold76717|napA|0_494,0.862991
scaffold78375|napA|0_488,1.61284
scaffold80695|napA|0_480,0
scaffold80904|napA|0_479,0.821606
scaffold81029|napA|0_478,1.09777
scaffold82766|napA|0_472,1.52866
scaffold82829|napA|0_472,0.277939
scaffold83716|napA|0_469,1.3986
scaffold83740|napA|0_469,1.04895
scaffold83960|napA|0_468,1.61184
scaffold88605|napA|0_453,0.724055
scaffold89308|napA|0_451,0.436364
scaffold99528|napA|0_423,0.232658
