scaffold00057|napA|0_1987,0.699415
scaffold00081|napA|27526_30914,2.59736
scaffold00084|napA|9670_13601,1.29596
scaffold00092|napA|21876_26425,0.625379
scaffold00095|napA|15380_18000,1.14913
scaffold00119|napA|11818_16364,1.19337
scaffold00121|napA|0_1369,0.410987
scaffold00189|napA|12441_16960,1.78611
scaffold00194|napA|13700_18051,0.714667
scaffold00207|napA|11298_15178,0.409248
scaffold00282|napA|7570_11639,1.29265
scaffold00345|napA|3061_7235,0.855934
scaffold00458|napA|10928_14031,1.08749
scaffold00510|napA|6820_9071,3.55712
scaffold00615|napA|2761_6713,0.234378
scaffold00712|napA|1557_4726,0.709886
scaffold00716|napA|0_3532,2.4165
scaffold00842|napA|2422_6956,0.96306
scaffold00861|napA|5039_9108,3.13
scaffold00898|napA|8996_10675,1.59646
scaffold01021|napA|4031_7200,0.354943
scaffold01030|napA|0_2429,0.136212
scaffold01055|napA|4384_7274,2.65586
scaffold01132|napA|1748_5709,1.06065
scaffold01153|napA|5883_9465,0.406362
scaffold01171|napA|7126_9373,0
scaffold01241|napA|0_2497,0.424004
scaffold01249|napA|2747_6558,0.729154
scaffold01341|napA|1054_4937,6.72181
scaffold01364|napA|208_4244,0.967172
scaffold01443|napA|0_4070,81.2869
scaffold01565|napA|1365_5266,6.15655
scaffold02053|napA|3718_6667,0.818956
scaffold02072|napA|1443_5626,1.15461
scaffold02128|napA|0_2963,1.69716
scaffold02357|napA|3298_6116,1.04488
scaffold02401|napA|2759_6048,3.88258
scaffold02407|napA|1861_5915,0.424318
scaffold02424|napA|0_3875,2.05742
scaffold02439|napA|895_3554,2.84935
scaffold02624|napA|0_2900,1.40321
scaffold02633|napA|3085_5713,0.42804
scaffold02688|napA|629_4623,4.08331
scaffold02901|napA|2283_5370,1.86474
scaffold03164|napA|2223_5054,1.33224
scaffold03406|napA|0_3163,0.711233
scaffold03611|napA|1216_4615,0.661836
scaffold03890|napA|1234_4383,0.147082
scaffold04044|napA|2511_4267,0.150757
scaffold04101|napA|2867_4230,33.6794
scaffold04305|napA|537_4115,0.943075
scaffold04332|napA|2000_4095,6.47548
scaffold04407|napA|0_2897,0.593841
scaffold05058|napA|0_2758,1.28355
scaffold05279|napA|2077_3577,0.397133
scaffold05464|napA|417_3486,0.689906
scaffold05767|napA|1414_3347,9.58619
scaffold05787|napA|0_1777,0.372436
scaffold06332|napA|0_3144,0.220973
scaffold06418|napA|432_3110,0.345919
scaffold07082|napA|80_2896,0.869397
scaffold07954|napA|1357_2672,4.95834
scaffold08820|napA|0_2491,1.48759
scaffold09045|napA|0_2449,0.513378
scaffold09110|napA|0_2436,1.54836
scaffold09249|napA|0_2409,0.137344
scaffold09357|napA|0_2389,11.315
scaffold100183|napA|0_483,0.0686148
scaffold101101|napA|0_481,2.06702
scaffold10173|napA|0_2260,1.0541
scaffold103000|napA|0_475,0.418637
scaffold103275|napA|0_475,0.139546
scaffold105436|napA|0_469,1.55468
scaffold106298|napA|0_467,0.851649
scaffold106583|napA|0_466,0.85348
scaffold10659|napA|0_1401,4.55926
scaffold107647|napA|0_463,1.9328
scaffold107728|napA|0_463,1.07378
scaffold10897|napA|0_2152,4.3666
scaffold10970|napA|0_2142,1.06585
scaffold11033|napA|0_2134,0.0930305
scaffold111222|napA|0_454,0.146015
scaffold111278|napA|0_454,1.67917
scaffold111611|napA|0_453,0.292676
scaffold112721|napA|0_450,0
scaffold11321|napA|0_2095,0.28429
scaffold113769|napA|0_448,1.33177
scaffold116945|napA|0_441,0.67648
scaffold120521|napA|0_433,1.53113
scaffold12245|napA|0_1882,1.67032
scaffold125470|napA|0_423,0
scaffold127482|napA|0_419,1.97801
scaffold12752|napA|0_1561,0.720808
scaffold12822|napA|0_1917,2.38204
scaffold13024|napA|0_1295,46.6182
scaffold131261|napA|0_412,2.73591
scaffold131355|napA|0_412,1.44842
scaffold133017|napA|0_409,0.486358
scaffold134341|napA|0_406,0.816601
scaffold13459|napA|0_1855,0.285414
scaffold134912|napA|0_405,0
scaffold134970|napA|0_405,0
scaffold135558|napA|0_404,0
scaffold135563|napA|0_404,1.14892
scaffold136025|napA|0_403,0.329078
scaffold136458|napA|0_402,0.824747
scaffold136937|napA|0_402,2.06187
scaffold136998|napA|0_401,1.15753
scaffold139693|napA|0_397,0
scaffold140567|napA|0_396,1.33964
scaffold141844|napA|0_394,0
scaffold14337|napA|140_1771,7.142
