scaffold00041|napA|11714_16260,0.25614
scaffold00093|napA|12821_16887,1.2975
scaffold00127|napA|13306_18002,0.263137
scaffold00237|napA|2585_5460,0.66133
scaffold00321|napA|13912_18008,1.28219
scaffold00331|napA|14924_17172,3.46805
scaffold00346|napA|7543_11423,0.195995
scaffold00355|napA|8051_12591,0.251244
scaffold00488|napA|11265_15145,0.18987
scaffold00502|napA|1153_3713,1.01198
scaffold00525|napA|7209_10984,2.85175
scaffold00535|napA|0_2722,2.75041
scaffold00672|napA|12096_14096,1.28359
scaffold00743|napA|595_3983,1.62036
scaffold00770|napA|7765_11222,0.233733
scaffold00782|napA|4833_8869,0.72423
scaffold00811|napA|0_2423,0.196187
scaffold00843|napA|6176_10122,0.584171
scaffold00905|napA|7881_11881,7.0045
scaffold00933|napA|2261_6612,0.3277
scaffold01128|napA|1346_5229,3.76999
scaffold01300|napA|6644_9841,54.6232
scaffold01342|napA|5611_9680,0.683313
scaffold01347|napA|0_3485,1.52751
scaffold01413|napA|0_3701,1.05307
scaffold01482|napA|1330_5864,0.995825
scaffold01698|napA|4222_8422,1.47676
scaffold01727|napA|0_2221,1.48757
scaffold01755|napA|4648_8233,2.01521
scaffold01783|napA|814_5045,1.52772
scaffold01870|napA|0_2146,1.04116
scaffold01990|napA|0_3132,5.52412
scaffold02138|napA|0_1386,25.9025
scaffold02347|napA|3344_7038,1.2738
scaffold02872|napA|1405_5471,0.374054
scaffold03044|napA|1197_5263,2.98659
scaffold03187|napA|4018_5858,0.0904339
scaffold03201|napA|2035_5842,0.436963
scaffold03271|napA|3342_5760,0.688076
scaffold03387|napA|0_2988,0.198847
scaffold03493|napA|0_1515,0.737542
scaffold03496|napA|3285_5525,1.64472
scaffold04049|napA|2915_5078,0.219781
scaffold04082|napA|3059_5051,0.381851
scaffold04388|napA|0_4091,1.88207
scaffold04816|napA|382_3788,3.94227
scaffold04820|napA|3226_4572,0.653573
scaffold05168|napA|1184_4405,0.147567
scaffold05213|napA|1234_4383,0.120754
scaffold05330|napA|755_3771,1.89121
scaffold05460|napA|0_2193,1.07302
scaffold05673|napA|218_4157,1.37554
scaffold05689|napA|328_3242,2.15317
scaffold05963|napA|1422_4032,0.591908
scaffold05981|napA|1233_4022,0.775467
scaffold06073|napA|1581_3983,1.33585
scaffold06220|napA|25_3626,0.0857938
scaffold06554|napA|0_3762,26.6009
scaffold06587|napA|503_3777,2.96888
scaffold06828|napA|0_1761,8.00492
scaffold06862|napA|0_2399,0.68362
scaffold07230|napA|0_3422,0.687539
scaffold07761|napA|0_2972,0.983598
scaffold08171|napA|0_2388,0.238877
scaffold08334|napA|32_3224,0.603078
scaffold08554|napA|0_2645,0.48523
scaffold09525|napA|0_1458,14.0397
scaffold10022|napA|0_1881,0.834067
scaffold101401|napA|0_517,0.0920864
scaffold10201|napA|0_2799,2.403
scaffold10247|napA|0_2413,3.95971
scaffold103018|napA|0_512,0.418443
scaffold103344|napA|0_511,0.279509
scaffold103373|napA|0_511,0.0931697
scaffold104206|napA|0_509,0.0467683
scaffold104270|napA|0_509,3.55439
scaffold104588|napA|0_508,0.0468605
scaffold10535|napA|0_2741,0.121393
scaffold106144|napA|0_503,0.567927
scaffold107373|napA|0_500,0.190447
scaffold107422|napA|0_500,0.285671
scaffold107603|napA|0_499,0.143122
scaffold107966|napA|0_498,0.334624
scaffold108755|napA|0_496,0.815941
scaffold109764|napA|0_493,0.965784
scaffold110833|napA|0_490,0
scaffold112238|napA|0_487,0.342197
scaffold112269|napA|0_486,0.685806
scaffold113753|napA|0_483,1.18298
scaffold11391|napA|491_2597,0.158012
scaffold11476|napA|665_2584,4.85571
scaffold117952|napA|0_472,0.100884
scaffold117986|napA|0_472,1.76548
scaffold119474|napA|0_469,17.8187
scaffold119623|napA|0_468,0.101749
scaffold119687|napA|0_468,0.101749
scaffold119707|napA|0_468,0.864862
scaffold120001|napA|0_468,0.203497
scaffold12150|napA|0_2477,1.00752
scaffold123077|napA|0_461,0.206594
scaffold12523|napA|0_2424,3.97115
scaffold126484|napA|0_454,0.419572
scaffold128433|napA|0_450,0.529138
scaffold13195|napA|290_2332,3.02653
scaffold135205|napA|0_436,0.873868
scaffold136171|napA|0_435,0.547426
scaffold136186|napA|0_434,0.329214
scaffold13650|napA|0_2270,1.95804
scaffold138787|napA|0_430,0.332284
scaffold140650|napA|0_427,0.9481
scaffold141574|napA|0_425,1.06464
scaffold141923|napA|0_424,0
scaffold142539|napA|0_423,0.225197
scaffold142746|napA|0_423,0.225197
scaffold14513|napA|0_2171,20.0358
scaffold14706|napA|0_2152,0.132543
scaffold147529|napA|0_415,0.80342
scaffold147730|napA|0_415,0.344323
scaffold148942|napA|0_412,0.346836
scaffold15066|napA|0_2112,0.247599
scaffold151317|napA|0_409,0.174693
scaffold153035|napA|0_406,1.05592
scaffold153160|napA|0_406,0.117325
scaffold15408|napA|681_2077,0.374683
scaffold154834|napA|0_403,0.236401
scaffold155520|napA|0_402,1.1257
scaffold15938|napA|0_2023,0.140999
scaffold16035|napA|393_2013,0.293493
scaffold16352|napA|0_1985,0.502947
scaffold166219|napA|0_387,0.2462
scaffold16930|napA|0_1291,11.8423
scaffold172508|napA|0_379,1.82273
scaffold173340|napA|0_378,0.630193
scaffold17592|napA|0_1874,0.684969
scaffold177831|napA|0_373,11.6875
scaffold17790|napA|0_1520,0.265893
scaffold178093|napA|0_372,1.60096
scaffold17863|napA|372_1853,0.979226
scaffold179062|napA|0_371,0.128423
scaffold182492|napA|0_367,1.81757
scaffold18602|napA|0_1796,0.105886
scaffold18754|napA|0_1640,0.898727
scaffold19011|napA|0_1765,7.81168
scaffold192575|napA|0_356,0
scaffold19311|napA|0_1742,2.57916
scaffold195832|napA|0_352,0.744561
scaffold19678|napA|0_1597,0.178634
scaffold201879|napA|0_346,0
scaffold202971|napA|0_345,0.414389
scaffold203012|napA|0_345,0.828777
scaffold203896|napA|0_344,0.138532
scaffold20573|napA|0_1650,0.691569
scaffold206691|napA|0_342,0.209017
scaffold210660|napA|0_338,1.33949
scaffold219268|napA|0_330,0.505495
scaffold22083|napA|0_1553,12.3996
scaffold223213|napA|0_327,0.874538
scaffold22336|napA|0_1538,0.309151
scaffold227473|napA|0_324,0.220665
scaffold228367|napA|0_323,0.959185
scaffold22859|napA|0_1508,1.52923
scaffold230468|napA|0_321,1.03942
scaffold23103|napA|0_1495,0.254439
scaffold233410|napA|0_319,0.298846
scaffold239413|napA|0_315,2.49689
scaffold24306|napA|0_1433,1.2941
scaffold243259|napA|0_312,0.152786
scaffold24422|napA|0_1426,23.2914
scaffold244346|napA|0_311,1.53279
scaffold247756|napA|0_309,0.308549
scaffold249020|napA|0_308,4.41115
scaffold25016|napA|0_1398,0.119046
scaffold252686|napA|0_305,0
scaffold253833|napA|0_304,0.627281
scaffold255979|napA|0_303,0
scaffold256124|napA|0_303,0.629358
scaffold256305|napA|0_303,0.314679
scaffold256596|napA|0_302,0.315725
scaffold258536|napA|0_301,0.158389
scaffold259481|napA|0_301,0.712748
scaffold261804|napA|0_299,0.318903
scaffold262732|napA|0_298,0
scaffold26340|napA|0_1340,0.762962
scaffold263417|napA|0_298,0.399971
scaffold264018|napA|0_298,0.399971
scaffold264648|napA|0_297,0.160529
scaffold265167|napA|0_297,0.481587
scaffold266692|napA|0_296,0.563756
scaffold27260|napA|0_1304,4.32134
scaffold27294|napA|0_1303,2.46342
scaffold275659|napA|0_290,1.80859
scaffold27607|napA|0_1291,0.184173
scaffold28119|napA|0_1272,28.2819
scaffold28162|napA|0_1270,1.14204
scaffold28210|napA|22_1269,1.14406
scaffold284017|napA|0_285,1.50581
scaffold287633|napA|0_283,0.168498
scaffold289971|napA|0_282,1.01459
scaffold291699|napA|0_281,0.678808
scaffold29347|napA|0_1230,1.23721
scaffold29352|napA|0_1230,0.309302
scaffold294389|napA|0_280,0.17031
scaffold30315|napA|0_1199,6.28662
scaffold304717|napA|0_274,0.0870267
scaffold306092|napA|0_273,0
scaffold307648|napA|0_273,0.0873466
scaffold310314|napA|0_271,0.527962
scaffold315885|napA|0_269,0.177301
scaffold316081|napA|0_269,0.0886503
scaffold319793|napA|0_267,0.446584
scaffold32069|napA|0_1148,21.5627
scaffold324483|napA|0_265,1.4399
scaffold326928|napA|0_263,0
scaffold327134|napA|0_263,0
scaffold328041|napA|0_263,0.272041
scaffold328395|napA|0_263,0.0906805
scaffold331545|napA|0_261,0.182756
scaffold336443|napA|0_259,0
scaffold341272|napA|0_257,0.185612
scaffold34165|napA|0_1093,1.02256
scaffold343079|napA|0_256,0
scaffold345771|napA|0_255,0.935365
scaffold348993|napA|0_254,0.845156
scaffold35208|napA|0_1068,1.49185
scaffold35297|napA|0_1066,0.981563
scaffold35530|napA|0_1060,0.515997
scaffold355484|napA|0_251,0
scaffold35973|napA|0_1050,1.31361
scaffold361921|napA|0_249,0.287399
scaffold362264|napA|0_249,0.191599
scaffold366694|napA|0_247,0.482892
scaffold369690|napA|0_246,0.678808
scaffold375996|napA|0_244,1.07548
scaffold377528|napA|0_244,0.195541
scaffold377862|napA|0_243,0
scaffold378769|napA|0_243,0.196349
scaffold382174|napA|0_232,0.617098
scaffold382892|napA|0_226,0
scaffold38343|napA|0_999,0.785594
scaffold38994|napA|0_987,0.698773
scaffold39278|napA|0_981,0.606079
scaffold39633|napA|0_975,0.58542
scaffold40430|napA|0_960,2.45263
scaffold41169|napA|0_948,1.30457
scaffold42692|napA|0_921,0.852199
scaffold43011|napA|0_917,0
scaffold43543|napA|0_908,0.261944
scaffold43908|napA|0_902,0.580113
scaffold45502|napA|0_879,0.487072
scaffold45898|napA|0_873,0.163474
scaffold46397|napA|0_866,0.329595
scaffold46451|napA|0_865,0.577458
scaffold48056|napA|0_844,0.225464
scaffold48194|napA|0_842,4.52001
