scaffold00018|napA|24713_28560,-nan
scaffold00031|napA|34344_38395,-nan
scaffold00064|napA|35010_39088,-nan
scaffold00143|napA|11158_15224,-nan
scaffold00252|napA|0_2895,-nan
scaffold00268|napA|18748_22646,-nan
scaffold00289|napA|17054_21012,-nan
scaffold00442|napA|0_2057,-nan
scaffold00444|napA|1210_5246,-nan
scaffold00642|napA|10457_14304,-nan
scaffold00658|napA|0_2625,-nan
scaffold00743|napA|4673_8628,-nan
scaffold00950|napA|8115_12199,-nan
scaffold00951|napA|9378_13522,-nan
scaffold00958|napA|6041_9162,-nan
scaffold00989|napA|27_3379,-nan
scaffold00992|napA|1709_4668,-nan
scaffold00993|napA|10276_13195,-nan
scaffold01006|napA|2263_6218,-nan
scaffold01011|napA|4473_8650,-nan
scaffold01012|napA|8888_11640,-nan
scaffold01040|napA|4187_8244,-nan
scaffold01128|napA|4990_8378,-nan
scaffold01250|napA|2591_6702,-nan
scaffold01496|napA|2320_4928,-nan
scaffold01754|napA|3629_7533,-nan
scaffold01960|napA|2218_5348,-nan
scaffold02041|napA|1183_4211,-nan
scaffold02247|napA|11_4089,-nan
scaffold02391|napA|3491_7449,-nan
scaffold02434|napA|2105_4512,-nan
scaffold02973|napA|0_1534,-nan
scaffold03214|napA|0_3614,-nan
scaffold03329|napA|588_4672,-nan
scaffold03600|napA|0_3885,-nan
scaffold03964|napA|2346_6086,-nan
scaffold04525|napA|0_2204,-nan
scaffold04612|napA|1634_5493,-nan
scaffold05254|napA|288_4372,-nan
scaffold05332|napA|2659_4937,-nan
scaffold05351|napA|2710_4922,-nan
scaffold05395|napA|1864_4607,-nan
scaffold05976|napA|132_4309,-nan
scaffold06709|napA|2300_4203,-nan
scaffold06734|napA|0_3177,-nan
scaffold07256|napA|0_3184,-nan
scaffold07459|napA|0_2004,-nan
scaffold07839|napA|0_3767,-nan
scaffold07841|napA|0_2455,-nan
scaffold07986|napA|1998_3705,-nan
scaffold08603|napA|776_3498,-nan
scaffold08871|napA|0_3405,-nan
scaffold08907|napA|1403_3397,-nan
scaffold09464|napA|0_3233,-nan
scaffold10212|napA|0_3056,-nan
scaffold10232|napA|356_3052,-nan
scaffold102713|napA|0_511,-nan
scaffold102727|napA|0_511,-nan
scaffold103755|napA|0_508,-nan
scaffold106789|napA|0_499,-nan
scaffold106993|napA|0_498,-nan
scaffold10746|napA|672_2934,-nan
scaffold107606|napA|0_496,-nan
scaffold109469|napA|0_491,-nan
scaffold10946|napA|0_2700,-nan
scaffold11001|napA|0_2874,-nan
scaffold11367|napA|0_2803,-nan
scaffold115218|napA|0_475,-nan
scaffold11598|napA|0_2370,-nan
scaffold11681|napA|0_2746,-nan
scaffold11813|napA|0_2439,-nan
scaffold11971|napA|0_2698,-nan
scaffold120294|napA|0_463,-nan
scaffold120851|napA|0_461,-nan
scaffold122259|napA|0_458,-nan
scaffold123227|napA|0_456,-nan
scaffold124437|napA|0_453,-nan
scaffold126333|napA|0_449,-nan
scaffold127832|napA|0_446,-nan
scaffold127983|napA|0_445,-nan
scaffold128403|napA|0_444,-nan
scaffold132053|napA|0_437,-nan
scaffold13208|napA|0_1976,-nan
scaffold136337|napA|0_428,-nan
scaffold137721|napA|0_425,-nan
scaffold139867|napA|0_421,-nan
scaffold140301|napA|0_420,-nan
scaffold143852|napA|0_414,-nan
scaffold144299|napA|0_413,-nan
scaffold144881|napA|0_412,-nan
scaffold146909|napA|0_408,-nan
scaffold147674|napA|0_407,-nan
scaffold147735|napA|0_407,-nan
scaffold149114|napA|0_405,-nan
scaffold149133|napA|0_405,-nan
scaffold150348|napA|0_403,-nan
scaffold15432|napA|422_2208,-nan
scaffold156387|napA|0_393,-nan
scaffold157655|napA|0_391,-nan
scaffold168531|napA|0_375,-nan
scaffold16873|napA|0_1702,-nan
scaffold17604|napA|0_1702,-nan
scaffold18386|napA|400_1914,-nan
scaffold185122|napA|0_354,-nan
scaffold187691|napA|0_351,-nan
scaffold187946|napA|0_351,-nan
scaffold18956|napA|468_1867,-nan
scaffold192203|napA|0_346,-nan
scaffold193860|napA|0_344,-nan
scaffold194918|napA|0_343,-nan
scaffold198716|napA|0_339,-nan
scaffold199363|napA|0_339,-nan
scaffold207512|napA|0_331,-nan
scaffold211859|napA|0_326,-nan
scaffold214510|napA|0_324,-nan
scaffold21478|napA|0_1673,-nan
scaffold21799|napA|0_1652,-nan
scaffold219918|napA|0_319,-nan
scaffold220480|napA|0_318,-nan
scaffold22487|napA|0_1607,-nan
scaffold22913|napA|0_1580,-nan
scaffold23263|napA|0_1561,-nan
scaffold236466|napA|0_305,-nan
scaffold239327|napA|0_303,-nan
scaffold24138|napA|0_1512,-nan
scaffold242372|napA|0_300,-nan
scaffold244574|napA|0_299,-nan
scaffold250438|napA|0_294,-nan
scaffold25205|napA|0_1460,-nan
scaffold252128|napA|0_293,-nan
scaffold25707|napA|0_1437,-nan
scaffold257941|napA|0_289,-nan
scaffold258134|napA|0_289,-nan
scaffold260916|napA|0_287,-nan
scaffold263186|napA|0_285,-nan
